;0
663;0.345720973
664;0.345676178
665;0.345624713
666;0.345566118
667;0.345612505
668;0.345589928
669;0.345524991
670;0.34546339
671;0.345362129
672;0.345370277
673;0.345340652
674;0.345602654
675;0.345644915
676;0.345511137
677;0.345424879
678;0.345429108
679;0.345516939
680;0.345606795
681;0.345494213
682;0.345402769
683;0.345151493
684;0.345064835
685;0.344827473
686;0.344785565
687;0.344710872
688;0.34475767
689;0.344406137
690;0.344441166
691;0.344580929
692;0.34471263
693;0.344619017
694;0.344555634
695;0.344531807
696;0.344427058
697;0.344423443
698;0.344222699
699;0.344271278
700;0.344328438
701;0.344209545
702;0.343958184
703;0.344128834
704;0.343958922
705;0.34380288
706;0.343610317
707;0.343636399
708;0.343470398
709;0.343290752
710;0.342996932
711;0.343030591
712;0.343002067
713;0.343042747
714;0.342939143
715;0.343058424
716;0.342802784
717;0.342694971
718;0.342619271
719;0.342535866
720;0.342547069
721;0.342357569
722;0.342105985
723;0.34193638
724;0.341759751
725;0.34167735
726;0.341522593
727;0.341521568
728;0.341753999
729;0.341630623
730;0.341526882
731;0.341520974
732;0.341435068
733;0.341348245
734;0.34120821
735;0.341199299
736;0.34123877
737;0.341198277
738;0.341017473
739;0.340863317
740;0.340746077
741;0.341043452
742;0.341342051
743;0.341157679
744;0.340912532
745;0.340930628
746;0.340690227
747;0.340501552
748;0.340454483
749;0.340586503
750;0.340546973
751;0.340565709
752;0.340555415
753;0.340364641
754;0.34031131
755;0.340255578
756;0.340295034
757;0.340276946
758;0.339847708
759;0.339868383
760;0.339957632
761;0.339996686
762;0.33995846
763;0.339927268
764;0.339833716
765;0.339752754
766;0.339784272
767;0.339555464
768;0.339523849
769;0.339903441
770;0.33979822
771;0.339790752
772;0.339627606
773;0.339603575
774;0.339764763
775;0.33950329
776;0.339546933
777;0.339485228
778;0.339426777
779;0.339361574
780;0.339354173
781;0.339459355
782;0.339366721
783;0.339534503
784;0.339366179
785;0.339195225
786;0.339018671
787;0.338959576
788;0.338847823
789;0.338776677
790;0.338845801
791;0.33886428
792;0.338759073
793;0.338796885
794;0.338845408
795;0.338726944
796;0.338819215
797;0.338830052
798;0.338854348
799;0.338837827
800;0.338767562
801;0.338879361
802;0.33876831
803;0.338706241
804;0.33866013
805;0.338643499
806;0.338661401
807;0.338456197
808;0.338445115
809;0.338475737
810;0.338526555
811;0.338393992
812;0.338325405
813;0.338326679
814;0.338213043
815;0.338243325
816;0.338337852
817;0.338187229
818;0.338129921
819;0.338056418
820;0.337993501
821;0.337948905
822;0.338610119
823;0.338509978
824;0.338395892
825;0.338260851
826;0.338086992
827;0.337966186
828;0.338073462
829;0.338012454
830;0.337797232
831;0.337684781
832;0.337710307
833;0.337614247
834;0.337520703
835;0.337597497
836;0.337571612
837;0.33766012
838;0.3378274
839;0.337722518
840;0.337726118
841;0.337651281
842;0.337694418
843;0.33740278
844;0.33723241
845;0.337224967
846;0.337215338
847;0.337153235
848;0.337131327
849;0.337038835
850;0.336950244
851;0.336762104
852;0.336713393
853;0.336871136
854;0.336784876
855;0.336609569
856;0.336626937
857;0.336636534
858;0.336648415
859;0.336651253
860;0.336560963
861;0.336585067
862;0.336343171
863;0.336353861
864;0.336312131
865;0.336249387
866;0.336039106
867;0.336101816
868;0.336054066
869;0.335928212
870;0.33593935
871;0.336111953
872;0.336186081
873;0.336210644
874;0.336205403
875;0.336100215
876;0.336084539
877;0.336005394
878;0.335977225
879;0.336063621
880;0.33612019
881;0.335965002
882;0.335869055
883;0.335779796
884;0.33567502
885;0.335703957
886;0.335694641
887;0.335574937
888;0.335603248
889;0.335581274
890;0.335452851
891;0.335356884
892;0.335379589
893;0.335302103
894;0.335237854
895;0.335208067
896;0.335186345
897;0.335229298
898;0.33513192
899;0.335121447
900;0.335068181
901;0.335145948
902;0.335115901
903;0.335138014
904;0.335013231
905;0.334858588
906;0.33471667
907;0.33472408
908;0.334671123
909;0.334472524
910;0.334595357
911;0.334779354
912;0.334584494
913;0.334860614
914;0.334704581
915;0.334758475
916;0.33481668
917;0.334719628
918;0.33468594
919;0.334719747
920;0.334633668
921;0.334508112
922;0.334472881
923;0.334439329
924;0.334467211
925;0.334480259
926;0.334247294
927;0.334201444
928;0.334533853
929;0.334512629
930;0.33436131
931;0.334518769
932;0.334206946
933;0.334188909
934;0.334064298
935;0.334000525
936;0.334028302
937;0.334043725
938;0.334060806
939;0.334066831
940;0.33390347
941;0.333796234
942;0.333748218
943;0.333577544
944;0.333574764
945;0.333544021
946;0.33352916
947;0.333466391
948;0.333245163
949;0.333241029
950;0.333306592
951;0.333221987
952;0.333159269
953;0.333039397
954;0.333072693
955;0.333089597
956;0.333092749
957;0.333097621
958;0.333098332
959;0.333139566
960;0.333166825
961;0.333171237
962;0.333151456
963;0.333220377
964;0.333175032
965;0.333301785
966;0.333197798
967;0.333219947
968;0.333135802
969;0.332962762
970;0.332987161
971;0.332966965
972;0.332958267
973;0.333008933
974;0.332935091
975;0.332587896
976;0.332495978
977;0.332528779
978;0.332451617
979;0.332412126
980;0.332367978
981;0.33249939
982;0.33256597
983;0.332459243
984;0.3324584
985;0.332243998
986;0.332221235
987;0.332103045
988;0.331974285
989;0.332031936
990;0.332074248
991;0.332188939
992;0.332186234
993;0.332264535
994;0.332226107
995;0.33214835
996;0.332191064
997;0.332145541
998;0.331832328
999;0.331705725
