;derivative_mean;derivative_min;derivative_max;expVisits_sampling_mean;expVisits_sampling_min;expVisits_sampling_max
728;0.341753999;0.341753999;0.341753999;0.400080128;0.400080128;0.400080128
729;0.341630623;0.341630623;0.341630623;0.400058458;0.400058458;0.400058458
730;0.341526882;0.341526882;0.341526882;0.400048008;0.400048008;0.400048008
731;0.341520974;0.341520974;0.341520974;0.399972603;0.399972603;0.399972603
732;0.341435068;0.341435068;0.341435068;0.399964212;0.399964212;0.399964212
733;0.341348245;0.341348245;0.341348245;0.399989297;0.399989297;0.399989297
734;0.34120821;0.34120821;0.34120821;0.400046988;0.400046988;0.400046988
735;0.341199299;0.341199299;0.341199299;0.400032946;0.400032946;0.400032946
736;0.34123877;0.34123877;0.34123877;0.40001994;0.40001994;0.40001994
737;0.341198277;0.341198277;0.341198277;0.399967575;0.399967575;0.399967575
738;0.341017473;0.341017473;0.341017473;0.399962424;0.399962424;0.399962424
739;0.340863317;0.340863317;0.340863317;0.399971871;0.399971871;0.399971871
740;0.340746077;0.340746077;0.340746077;0.399980681;0.399980681;0.399980681
741;0.341043452;0.341043452;0.341043452;0.399974431;0.399974431;0.399974431
742;0.341342051;0.341342051;0.341342051;0.399928604;0.399928604;0.399928604
743;0.341157679;0.341157679;0.341157679;0.399987088;0.399987088;0.399987088
744;0.340912532;0.340912532;0.340912532;0.399964464;0.399964464;0.399964464
745;0.340930628;0.340930628;0.340930628;0.39996007;0.39996007;0.39996007
746;0.340690227;0.340690227;0.340690227;0.399930341;0.399930341;0.399930341
747;0.340501552;0.340501552;0.340501552;0.400118366;0.400118366;0.400118366
748;0.340454483;0.340454483;0.340454483;0.400212466;0.400212466;0.400212466
749;0.340586503;0.340586503;0.340586503;0.400511665;0.400511665;0.400511665
750;0.340546973;0.340546973;0.340546973;0.40051609;0.40051609;0.40051609
751;0.340565709;0.340565709;0.340565709;0.400476788;0.400476788;0.400476788
752;0.340555415;0.340555415;0.340555415;0.400461858;0.400461858;0.400461858
753;0.340364641;0.340364641;0.340364641;0.400459401;0.400459401;0.400459401
754;0.34031131;0.34031131;0.34031131;0.400442091;0.400442091;0.400442091
755;0.340255578;0.340255578;0.340255578;0.400416587;0.400416587;0.400416587
756;0.340295034;0.340295034;0.340295034;0.401117484;0.401117484;0.401117484
757;0.340276946;0.340276946;0.340276946;0.401111964;0.401111964;0.401111964
758;0.339847708;0.339847708;0.339847708;0.401006326;0.401006326;0.401006326
759;0.339868383;0.339868383;0.339868383;0.400986177;0.400986177;0.400986177
760;0.339957632;0.339957632;0.339957632;0.401026541;0.401026541;0.401026541
761;0.339996686;0.339996686;0.339996686;0.401027166;0.401027166;0.401027166
762;0.33995846;0.33995846;0.33995846;0.401007024;0.401007024;0.401007024
763;0.339927268;0.339927268;0.339927268;0.401014449;0.401014449;0.401014449
764;0.339833716;0.339833716;0.339833716;0.400844958;0.400844958;0.400844958
765;0.339752754;0.339752754;0.339752754;0.400798866;0.400798866;0.400798866
766;0.339784272;0.339784272;0.339784272;0.400720049;0.400720049;0.400720049
767;0.339555464;0.339555464;0.339555464;0.4006504;0.4006504;0.4006504
768;0.339523849;0.339523849;0.339523849;0.400657946;0.400657946;0.400657946
769;0.339903441;0.339903441;0.339903441;0.400660225;0.400660225;0.400660225
770;0.33979822;0.33979822;0.33979822;0.400665955;0.400665955;0.400665955
771;0.339790752;0.339790752;0.339790752;0.400550821;0.400550821;0.400550821
772;0.339627606;0.339627606;0.339627606;0.400183151;0.400183151;0.400183151
773;0.339603575;0.339603575;0.339603575;0.399990469;0.399990469;0.399990469
774;0.339764763;0.339764763;0.339764763;0.399956504;0.399956504;0.399956504
775;0.33950329;0.33950329;0.33950329;0.399923708;0.399923708;0.399923708
776;0.339546933;0.339546933;0.339546933;0.399963653;0.399963653;0.399963653
777;0.339485228;0.339485228;0.339485228;0.399947697;0.399947697;0.399947697
778;0.339426777;0.339426777;0.339426777;0.399898304;0.399898304;0.399898304
779;0.339361574;0.339361574;0.339361574;0.399896421;0.399896421;0.399896421
780;0.339354173;0.339354173;0.339354173;0.399868239;0.399868239;0.399868239
781;0.339459355;0.339459355;0.339459355;0.399769015;0.399769015;0.399769015
782;0.339366721;0.339366721;0.339366721;0.399757318;0.399757318;0.399757318
783;0.339534503;0.339534503;0.339534503;0.399741614;0.399741614;0.399741614
784;0.339366179;0.339366179;0.339366179;0.399597268;0.399597268;0.399597268
785;0.339195225;0.339195225;0.339195225;0.399535681;0.399535681;0.399535681
786;0.339018671;0.339018671;0.339018671;0.399528312;0.399528312;0.399528312
787;0.338959576;0.338959576;0.338959576;0.399495412;0.399495412;0.399495412
788;0.338847823;0.338847823;0.338847823;0.39952463;0.39952463;0.39952463
789;0.338776677;0.338776677;0.338776677;0.399535317;0.399535317;0.399535317
790;0.338845801;0.338845801;0.338845801;0.399530637;0.399530637;0.399530637
791;0.33886428;0.33886428;0.33886428;0.399561951;0.399561951;0.399561951
792;0.338759073;0.338759073;0.338759073;0.399573765;0.399573765;0.399573765
793;0.338796885;0.338796885;0.338796885;0.399572928;0.399572928;0.399572928
794;0.338845408;0.338845408;0.338845408;0.399547099;0.399547099;0.399547099
795;0.338726944;0.338726944;0.338726944;0.399452812;0.399452812;0.399452812
796;0.338819215;0.338819215;0.338819215;0.39931385;0.39931385;0.39931385
797;0.338830052;0.338830052;0.338830052;0.399335924;0.399335924;0.399335924
798;0.338854348;0.338854348;0.338854348;0.399336389;0.399336389;0.399336389
799;0.338837827;0.338837827;0.338837827;0.399312499;0.399312499;0.399312499
800;0.338767562;0.338767562;0.338767562;0.399260028;0.399260028;0.399260028
801;0.338879361;0.338879361;0.338879361;0.399259233;0.399259233;0.399259233
802;0.33876831;0.33876831;0.33876831;0.399276434;0.399276434;0.399276434
803;0.338706241;0.338706241;0.338706241;0.399278849;0.399278849;0.399278849
804;0.33866013;0.33866013;0.33866013;0.399292077;0.399292077;0.399292077
805;0.338643499;0.338643499;0.338643499;0.399319753;0.399319753;0.399319753
806;0.338661401;0.338661401;0.338661401;0.399318584;0.399318584;0.399318584
807;0.338456197;0.338456197;0.338456197;0.399314161;0.399314161;0.399314161
808;0.338445115;0.338445115;0.338445115;0.399328679;0.399328679;0.399328679
809;0.338475737;0.338475737;0.338475737;0.399338843;0.399338843;0.399338843
810;0.338526555;0.338526555;0.338526555;0.399224285;0.399224285;0.399224285
811;0.338393992;0.338393992;0.338393992;0.39924169;0.39924169;0.39924169
812;0.338325405;0.338325405;0.338325405;0.399222658;0.399222658;0.399222658
813;0.338326679;0.338326679;0.338326679;0.399179248;0.399179248;0.399179248
814;0.338213043;0.338213043;0.338213043;0.399187548;0.399187548;0.399187548
815;0.338243325;0.338243325;0.338243325;0.399171431;0.399171431;0.399171431
816;0.338337852;0.338337852;0.338337852;0.399177759;0.399177759;0.399177759
817;0.338187229;0.338187229;0.338187229;0.399238214;0.399238214;0.399238214
818;0.338129921;0.338129921;0.338129921;0.39921818;0.39921818;0.39921818
819;0.338056418;0.338056418;0.338056418;0.399130612;0.399130612;0.399130612
820;0.337993501;0.337993501;0.337993501;0.399138308;0.399138308;0.399138308
821;0.337948905;0.337948905;0.337948905;0.399147453;0.399147453;0.399147453
822;0.338610119;0.338610119;0.338610119;0.399138929;0.399138929;0.399138929
823;0.338509978;0.338509978;0.338509978;0.399083385;0.399083385;0.399083385
824;0.338395892;0.338395892;0.338395892;0.399109546;0.399109546;0.399109546
825;0.338260851;0.338260851;0.338260851;0.399072406;0.399072406;0.399072406
826;0.338086992;0.338086992;0.338086992;0.399048684;0.399048684;0.399048684
827;0.337966186;0.337966186;0.337966186;0.398993415;0.398993415;0.398993415
828;0.338073462;0.338073462;0.338073462;0.39898996;0.39898996;0.39898996
829;0.338012454;0.338012454;0.338012454;0.398990371;0.398990371;0.398990371
830;0.337797232;0.337797232;0.337797232;0.399000257;0.399000257;0.399000257
831;0.337684781;0.337684781;0.337684781;0.398915786;0.398915786;0.398915786
832;0.337710307;0.337710307;0.337710307;0.398883627;0.398883627;0.398883627
833;0.337614247;0.337614247;0.337614247;0.39886696;0.39886696;0.39886696
834;0.337520703;0.337520703;0.337520703;0.398887463;0.398887463;0.398887463
835;0.337597497;0.337597497;0.337597497;0.398856552;0.398856552;0.398856552
836;0.337571612;0.337571612;0.337571612;0.398855148;0.398855148;0.398855148
837;0.33766012;0.33766012;0.33766012;0.398844887;0.398844887;0.398844887
838;0.3378274;0.3378274;0.3378274;0.398850124;0.398850124;0.398850124
839;0.337722518;0.337722518;0.337722518;0.398815969;0.398815969;0.398815969
840;0.337726118;0.337726118;0.337726118;0.396930723;0.396930723;0.396930723
841;0.337651281;0.337651281;0.337651281;0.396934334;0.396934334;0.396934334
842;0.337694418;0.337694418;0.337694418;0.39696606;0.39696606;0.39696606
843;0.33740278;0.33740278;0.33740278;0.396950581;0.396950581;0.396950581
844;0.33723241;0.33723241;0.33723241;0.397049359;0.397049359;0.397049359
845;0.337224967;0.337224967;0.337224967;0.397029999;0.397029999;0.397029999
846;0.337215338;0.337215338;0.337215338;0.396986186;0.396986186;0.396986186
847;0.337153235;0.337153235;0.337153235;0.39696855;0.39696855;0.39696855
848;0.337131327;0.337131327;0.337131327;0.39665323;0.39665323;0.39665323
849;0.337038835;0.337038835;0.337038835;0.39647717;0.39647717;0.39647717
850;0.336950244;0.336950244;0.336950244;0.396496359;0.396496359;0.396496359
851;0.336762104;0.336762104;0.336762104;0.396492424;0.396492424;0.396492424
852;0.336713393;0.336713393;0.336713393;0.396418083;0.396418083;0.396418083
853;0.336871136;0.336871136;0.336871136;0.396406441;0.396406441;0.396406441
854;0.336784876;0.336784876;0.336784876;0.396350486;0.396350486;0.396350486
855;0.336609569;0.336609569;0.336609569;0.396365145;0.396365145;0.396365145
856;0.336626937;0.336626937;0.336626937;0.396355907;0.396355907;0.396355907
857;0.336636534;0.336636534;0.336636534;0.39632627;0.39632627;0.39632627
858;0.336648415;0.336648415;0.336648415;0.396355046;0.396355046;0.396355046
859;0.336651253;0.336651253;0.336651253;0.396367556;0.396367556;0.396367556
860;0.336560963;0.336560963;0.336560963;0.396448241;0.396448241;0.396448241
861;0.336585067;0.336585067;0.336585067;0.396435745;0.396435745;0.396435745
862;0.336343171;0.336343171;0.336343171;0.396435779;0.396435779;0.396435779
863;0.336353861;0.336353861;0.336353861;0.396436093;0.396436093;0.396436093
864;0.336312131;0.336312131;0.336312131;0.396426279;0.396426279;0.396426279
865;0.336249387;0.336249387;0.336249387;0.396417796;0.396417796;0.396417796
866;0.336039106;0.336039106;0.336039106;0.396096865;0.396096865;0.396096865
867;0.336101816;0.336101816;0.336101816;0.39612789;0.39612789;0.39612789
868;0.336054066;0.336054066;0.336054066;0.396160102;0.396160102;0.396160102
869;0.335928212;0.335928212;0.335928212;0.396344435;0.396344435;0.396344435
870;0.33593935;0.33593935;0.33593935;0.39627533;0.39627533;0.39627533
871;0.336111953;0.336111953;0.336111953;0.396260316;0.396260316;0.396260316
872;0.336186081;0.336186081;0.336186081;0.39626329;0.39626329;0.39626329
873;0.336210644;0.336210644;0.336210644;0.396244319;0.396244319;0.396244319
874;0.336205403;0.336205403;0.336205403;0.396010933;0.396010933;0.396010933
875;0.336100215;0.336100215;0.336100215;0.396084387;0.396084387;0.396084387
876;0.336084539;0.336084539;0.336084539;0.396050149;0.396050149;0.396050149
877;0.336005394;0.336005394;0.336005394;0.396080084;0.396080084;0.396080084
878;0.335977225;0.335977225;0.335977225;0.396061003;0.396061003;0.396061003
879;0.336063621;0.336063621;0.336063621;0.396190978;0.396190978;0.396190978
880;0.33612019;0.33612019;0.33612019;0.39624222;0.39624222;0.39624222
881;0.335965002;0.335965002;0.335965002;0.396103876;0.396103876;0.396103876
882;0.335869055;0.335869055;0.335869055;0.395863312;0.395863312;0.395863312
883;0.335779796;0.335779796;0.335779796;0.396230539;0.396230539;0.396230539
884;0.33567502;0.33567502;0.33567502;0.396217856;0.396217856;0.396217856
885;0.335703957;0.335703957;0.335703957;0.396214281;0.396214281;0.396214281
886;0.335694641;0.335694641;0.335694641;0.39621338;0.39621338;0.39621338
887;0.335574937;0.335574937;0.335574937;0.3963356;0.3963356;0.3963356
888;0.335603248;0.335603248;0.335603248;0.396185155;0.396185155;0.396185155
889;0.335581274;0.335581274;0.335581274;0.396188036;0.396188036;0.396188036
890;0.335452851;0.335452851;0.335452851;0.396537257;0.396537257;0.396537257
891;0.335356884;0.335356884;0.335356884;0.396531643;0.396531643;0.396531643
892;0.335379589;0.335379589;0.335379589;0.396548893;0.396548893;0.396548893
893;0.335302103;0.335302103;0.335302103;0.396538077;0.396538077;0.396538077
894;0.335237854;0.335237854;0.335237854;0.396544831;0.396544831;0.396544831
895;0.335208067;0.335208067;0.335208067;0.396511049;0.396511049;0.396511049
896;0.335186345;0.335186345;0.335186345;0.39650176;0.39650176;0.39650176
897;0.335229298;0.335229298;0.335229298;0.396486508;0.396486508;0.396486508
898;0.33513192;0.33513192;0.33513192;0.396431933;0.396431933;0.396431933
899;0.335121447;0.335121447;0.335121447;0.396375471;0.396375471;0.396375471
900;0.335068181;0.335068181;0.335068181;0.396373052;0.396373052;0.396373052
901;0.335145948;0.335145948;0.335145948;0.396353141;0.396353141;0.396353141
902;0.335115901;0.335115901;0.335115901;0.396352972;0.396352972;0.396352972
903;0.335138014;0.335138014;0.335138014;0.396357445;0.396357445;0.396357445
904;0.335013231;0.335013231;0.335013231;0.395927683;0.395927683;0.395927683
905;0.334858588;0.334858588;0.334858588;0.395951255;0.395951255;0.395951255
906;0.33471667;0.33471667;0.33471667;0.395944187;0.395944187;0.395944187
907;0.33472408;0.33472408;0.33472408;0.395916219;0.395916219;0.395916219
908;0.334671123;0.334671123;0.334671123;0.395813976;0.395813976;0.395813976
909;0.334472524;0.334472524;0.334472524;0.395998868;0.395998868;0.395998868
910;0.334595357;0.334595357;0.334595357;0.395928747;0.395928747;0.395928747
911;0.334779354;0.334779354;0.334779354;0.395930589;0.395930589;0.395930589
912;0.334584494;0.334584494;0.334584494;0.395715055;0.395715055;0.395715055
913;0.334860614;0.334860614;0.334860614;0.395702236;0.395702236;0.395702236
914;0.334704581;0.334704581;0.334704581;0.39570721;0.39570721;0.39570721
915;0.334758475;0.334758475;0.334758475;0.395679173;0.395679173;0.395679173
916;0.33481668;0.33481668;0.33481668;0.39566776;0.39566776;0.39566776
917;0.334719628;0.334719628;0.334719628;0.395673525;0.395673525;0.395673525
918;0.33468594;0.33468594;0.33468594;0.395673905;0.395673905;0.395673905
919;0.334719747;0.334719747;0.334719747;0.395636687;0.395636687;0.395636687
920;0.334633668;0.334633668;0.334633668;0.395637231;0.395637231;0.395637231
921;0.334508112;0.334508112;0.334508112;0.395604649;0.395604649;0.395604649
922;0.334472881;0.334472881;0.334472881;0.395630596;0.395630596;0.395630596
923;0.334439329;0.334439329;0.334439329;0.395621238;0.395621238;0.395621238
924;0.334467211;0.334467211;0.334467211;0.395553954;0.395553954;0.395553954
925;0.334480259;0.334480259;0.334480259;0.395563407;0.395563407;0.395563407
926;0.334247294;0.334247294;0.334247294;0.395562157;0.395562157;0.395562157
927;0.334201444;0.334201444;0.334201444;0.395553771;0.395553771;0.395553771
928;0.334533853;0.334533853;0.334533853;0.395508924;0.395508924;0.395508924
929;0.334512629;0.334512629;0.334512629;0.395503799;0.395503799;0.395503799
930;0.33436131;0.33436131;0.33436131;0.395544942;0.395544942;0.395544942
931;0.334518769;0.334518769;0.334518769;0.39556369;0.39556369;0.39556369
932;0.334206946;0.334206946;0.334206946;0.395513979;0.395513979;0.395513979
933;0.334188909;0.334188909;0.334188909;0.395488221;0.395488221;0.395488221
934;0.334064298;0.334064298;0.334064298;0.395479865;0.395479865;0.395479865
935;0.334000525;0.334000525;0.334000525;0.395485584;0.395485584;0.395485584
936;0.334028302;0.334028302;0.334028302;0.395498554;0.395498554;0.395498554
937;0.334043725;0.334043725;0.334043725;0.395321939;0.395321939;0.395321939
938;0.334060806;0.334060806;0.334060806;0.395316874;0.395316874;0.395316874
939;0.334066831;0.334066831;0.334066831;0.395738535;0.395738535;0.395738535
940;0.33390347;0.33390347;0.33390347;0.395722182;0.395722182;0.395722182
941;0.333796234;0.333796234;0.333796234;0.395719514;0.395719514;0.395719514
942;0.333748218;0.333748218;0.333748218;0.395765513;0.395765513;0.395765513
943;0.333577544;0.333577544;0.333577544;0.395748375;0.395748375;0.395748375
944;0.333574764;0.333574764;0.333574764;0.395630478;0.395630478;0.395630478
945;0.333544021;0.333544021;0.333544021;0.395635831;0.395635831;0.395635831
946;0.33352916;0.33352916;0.33352916;0.395635056;0.395635056;0.395635056
947;0.333466391;0.333466391;0.333466391;0.395633351;0.395633351;0.395633351
948;0.333245163;0.333245163;0.333245163;0.395583463;0.395583463;0.395583463
949;0.333241029;0.333241029;0.333241029;0.39557116;0.39557116;0.39557116
950;0.333306592;0.333306592;0.333306592;0.395550838;0.395550838;0.395550838
951;0.333221987;0.333221987;0.333221987;0.395570125;0.395570125;0.395570125
952;0.333159269;0.333159269;0.333159269;0.395562547;0.395562547;0.395562547
953;0.333039397;0.333039397;0.333039397;0.395561585;0.395561585;0.395561585
954;0.333072693;0.333072693;0.333072693;0.395554309;0.395554309;0.395554309
955;0.333089597;0.333089597;0.333089597;0.395554066;0.395554066;0.395554066
956;0.333092749;0.333092749;0.333092749;0.395552705;0.395552705;0.395552705
957;0.333097621;0.333097621;0.333097621;0.395544504;0.395544504;0.395544504
958;0.333098332;0.333098332;0.333098332;0.395436878;0.395436878;0.395436878
959;0.333139566;0.333139566;0.333139566;0.395473465;0.395473465;0.395473465
960;0.333166825;0.333166825;0.333166825;0.395517618;0.395517618;0.395517618
961;0.333171237;0.333171237;0.333171237;0.395517016;0.395517016;0.395517016
962;0.333151456;0.333151456;0.333151456;0.395367741;0.395367741;0.395367741
963;0.333220377;0.333220377;0.333220377;0.395362328;0.395362328;0.395362328
964;0.333175032;0.333175032;0.333175032;0.395360216;0.395360216;0.395360216
965;0.333301785;0.333301785;0.333301785;0.395364668;0.395364668;0.395364668
966;0.333197798;0.333197798;0.333197798;0.39537658;0.39537658;0.39537658
967;0.333219947;0.333219947;0.333219947;0.395327247;0.395327247;0.395327247
968;0.333135802;0.333135802;0.333135802;0.395073141;0.395073141;0.395073141
969;0.332962762;0.332962762;0.332962762;0.39506913;0.39506913;0.39506913
970;0.332987161;0.332987161;0.332987161;0.395076076;0.395076076;0.395076076
971;0.332966965;0.332966965;0.332966965;0.395068369;0.395068369;0.395068369
972;0.332958267;0.332958267;0.332958267;0.394879384;0.394879384;0.394879384
973;0.333008933;0.333008933;0.333008933;0.39495633;0.39495633;0.39495633
974;0.332935091;0.332935091;0.332935091;0.394991115;0.394991115;0.394991115
975;0.332587896;0.332587896;0.332587896;0.394921044;0.394921044;0.394921044
976;0.332495978;0.332495978;0.332495978;0.394899861;0.394899861;0.394899861
977;0.332528779;0.332528779;0.332528779;0.394915511;0.394915511;0.394915511
978;0.332451617;0.332451617;0.332451617;0.394902554;0.394902554;0.394902554
979;0.332412126;0.332412126;0.332412126;0.394796142;0.394796142;0.394796142
980;0.332367978;0.332367978;0.332367978;0.394768998;0.394768998;0.394768998
981;0.33249939;0.33249939;0.33249939;0.394752699;0.394752699;0.394752699
982;0.33256597;0.33256597;0.33256597;0.394711896;0.394711896;0.394711896
983;0.332459243;0.332459243;0.332459243;0.394711797;0.394711797;0.394711797
984;0.3324584;0.3324584;0.3324584;0.394819702;0.394819702;0.394819702
985;0.332243998;0.332243998;0.332243998;0.394814677;0.394814677;0.394814677
986;0.332221235;0.332221235;0.332221235;0.39483691;0.39483691;0.39483691
987;0.332103045;0.332103045;0.332103045;0.394583525;0.394583525;0.394583525
988;0.331974285;0.331974285;0.331974285;0.39457157;0.39457157;0.39457157
989;0.332031936;0.332031936;0.332031936;0.39455498;0.39455498;0.39455498
990;0.332074248;0.332074248;0.332074248;0.3945414;0.3945414;0.3945414
991;0.332188939;0.332188939;0.332188939;0.39452778;0.39452778;0.39452778
992;0.332186234;0.332186234;0.332186234;0.394525933;0.394525933;0.394525933
993;0.332264535;0.332264535;0.332264535;0.394536708;0.394536708;0.394536708
994;0.332226107;0.332226107;0.332226107;0.394532367;0.394532367;0.394532367
995;0.33214835;0.33214835;0.33214835;0.394552528;0.394552528;0.394552528
996;0.332191064;0.332191064;0.332191064;0.394492176;0.394492176;0.394492176
997;0.332145541;0.332145541;0.332145541;0.394473125;0.394473125;0.394473125
998;0.331832328;0.331832328;0.331832328;0.394512963;0.394512963;0.394512963
999;0.331705725;0.331705725;0.331705725;0.394508898;0.394508898;0.394508898
