;0
315;22.95
316;22.94
317;22.93
318;22.93
319;22.94
320;22.94
321;22.93
322;22.91
323;22.9
324;22.9
325;22.89
326;22.88
327;22.88
328;22.88
329;22.87
330;22.87
331;22.86
332;22.86
333;22.85
334;22.85
335;22.84
336;22.85
337;22.84
338;22.83
339;22.83
340;22.82
341;22.82
342;22.81
343;22.8
344;22.79
345;22.79
346;22.78
347;22.77
348;22.77
349;22.77
350;22.77
351;22.77
352;22.75
353;22.75
354;22.74
355;22.74
356;22.74
357;22.73
358;22.72
359;22.71
360;22.72
361;22.71
362;22.71
363;22.71
364;22.7
365;22.7
366;22.7
367;22.7
368;22.7
369;22.7
370;22.7
371;22.7
372;22.69
373;22.69
374;22.69
375;22.69
376;22.68
377;22.68
378;22.68
379;22.68
380;22.67
381;22.68
382;22.67
383;22.67
384;22.67
385;22.67
386;22.67
387;22.68
388;22.67
389;22.66
390;22.66
391;22.64
392;22.64
393;22.64
394;22.64
395;22.63
396;22.64
397;22.63
398;22.62
399;22.61
400;22.6
401;22.6
402;22.6
403;22.59
404;22.59
405;22.6
406;22.59
407;22.59
408;22.58
409;22.58
410;22.57
411;22.56
412;22.56
413;22.55
414;22.55
415;22.54
416;22.53
417;22.53
418;22.51
419;22.5
420;22.5
421;22.51
422;22.52
423;22.52
424;22.51
425;22.51
426;22.5
427;22.52
428;22.51
429;22.51
430;22.5
431;22.5
432;22.5
433;22.49
434;22.48
435;22.48
436;22.48
437;22.48
438;22.47
439;22.47
440;22.47
441;22.47
442;22.47
443;22.47
444;22.47
445;22.46
446;22.45
447;22.46
448;22.47
449;22.47
450;22.48
451;22.47
452;22.47
453;22.47
454;22.46
455;22.46
456;22.46
457;22.46
458;22.45
459;22.45
460;22.46
461;22.45
462;22.45
463;22.44
464;22.44
465;22.44
466;22.43
467;22.43
468;22.43
469;22.43
470;22.42
471;22.42
472;22.43
473;22.43
474;22.43
475;22.44
476;22.44
477;22.44
478;22.45
479;22.45
480;22.45
481;22.44
482;22.43
483;22.43
484;22.42
485;22.42
486;22.42
487;22.41
488;22.41
489;22.42
490;22.41
491;22.41
492;22.41
493;22.41
494;22.41
495;22.41
496;22.4
497;22.4
498;22.4
499;22.39
