;0
211;84.04
212;83.97
213;83.86
214;83.23
215;83.17
216;82.96
217;82.73
218;82.62
219;82.58
220;82.51
221;82.22
222;82.17
223;82.06
224;81.96
225;81.89
226;81.79
227;81.75
228;81.7
229;81.65
230;81.43
231;80.85
232;80.74
233;80.69
234;80.38
235;80.24
236;80.03
237;79.96
238;79.93
239;79.37
240;79.28
241;79.22
242;79.12
243;78.85
244;78.82
245;78.77
246;78.74
247;78.65
248;78.59
249;78.54
250;78.45
251;78.42
252;78.19
253;77.7
254;77.65
255;77.5
256;77.39
257;77.31
258;77.25
259;77.21
260;77.17
261;76.84
262;76.51
263;76.49
264;76.42
265;75.82
266;75.74
267;75.69
268;75.61
269;75.48
270;75.44
271;75.4
272;75.35
273;75.32
274;75.14
275;75.07
276;74.97
277;74.91
278;74.88
279;74.84
280;74.75
281;74.68
282;74.63
283;74.6
284;74.45
285;74.4
286;74.14
287;74.09
288;73.94
289;73.91
290;73.87
291;73.82
292;73.74
293;73.43
294;73.36
295;73.02
296;72.99
297;72.96
298;72.91
299;72.87
300;72.79
301;72.76
302;72.7
303;72.65
304;72.64
305;72.5
306;72.47
307;72.44
308;72.37
309;72.32
310;72.02
311;72.0
312;71.75
313;71.67
314;71.65
315;71.61
316;71.55
317;71.53
318;71.49
319;71.0
320;70.78
321;70.76
322;70.7
323;70.61
324;70.53
325;70.38
326;70.23
327;70.19
328;70.15
329;70.13
330;70.09
331;70.01
332;69.97
333;69.95
334;69.92
335;69.54
336;69.49
337;69.44
338;69.27
339;69.22
340;69.2
341;69.16
342;69.06
343;69.02
344;69.0
345;68.98
346;68.95
347;68.72
348;68.47
349;68.36
350;68.33
351;68.29
352;68.24
353;68.18
354;68.14
355;68.11
356;68.1
357;68.06
358;67.88
359;67.83
360;67.81
361;67.65
362;67.61
363;67.51
364;67.26
365;67.22
366;67.21
367;67.17
368;67.11
369;67.05
370;66.71
371;66.67
372;66.66
373;66.57
374;66.55
375;66.4
376;66.37
377;66.35
378;66.05
379;66.01
380;65.76
381;65.74
382;65.65
383;65.62
384;65.59
385;65.55
386;65.49
387;65.46
388;65.42
389;65.41
390;65.38
391;65.34
392;65.33
393;65.31
394;65.27
395;65.26
396;65.23
397;65.17
398;65.16
399;64.81
400;64.8
401;64.76
402;64.64
403;64.63
404;64.59
405;64.54
406;64.36
407;64.11
408;64.08
409;64.06
410;64.05
411;64.04
412;64.01
413;63.95
414;63.84
415;63.79
416;63.75
417;63.14
418;63.13
419;63.07
420;63.04
421;63.02
422;62.98
423;62.84
424;62.83
425;62.79
426;62.78
427;62.76
428;62.62
429;62.39
430;62.19
431;62.17
432;62.11
433;62.1
434;62.07
435;62.04
436;62.02
437;61.94
438;61.92
439;61.91
440;61.71
441;61.68
442;61.65
443;61.63
444;61.62
445;61.6
446;61.56
447;61.54
448;61.21
449;61.18
450;61.14
451;61.13
452;61.04
453;60.84
454;60.83
455;60.81
456;60.75
457;60.73
458;60.72
459;60.7
460;60.67
461;60.58
462;60.57
463;60.42
464;60.39
465;60.35
466;60.32
467;60.31
468;60.23
469;60.19
470;60.17
471;60.16
472;60.13
473;60.01
474;60.0
475;59.98
476;59.72
477;59.65
478;59.63
479;59.6
480;59.57
481;59.46
482;59.43
483;59.42
484;59.41
485;59.39
486;59.37
487;59.35
488;59.34
489;59.27
490;59.12
491;59.12
492;59.1
493;59.03
494;58.96
495;58.93
496;58.9
497;58.88
498;58.86
499;58.85
