;derivative_mean;derivative_min;derivative_max;expVisits_mean;expVisits_min;expVisits_max;samples_mean;samples_min;samples_max;random_mean;random_min;random_max
240;59.00600000000001;57.89;60.36;86.133;85.44;86.87;98.876;95.47;101.46;105.027;99.38;112.36
241;58.848;57.73;60.21;86.018;85.34;86.69;98.818;95.42;101.39;104.93699999999998;99.33;112.32
242;58.73499999999999;57.59;60.13;85.912;85.3;86.61;98.64200000000001;95.34;101.33;104.444;98.67;111.72
243;58.614999999999995;57.54;59.97;85.78;85.2;86.54;98.60300000000001;95.31;101.31;104.251;98.62;111.61
244;58.486000000000004;57.38;59.87;85.674;84.98;86.49;98.46000000000001;95.13;101.17;104.01899999999998;97.88;111.57
245;58.348;57.19;59.71;85.534;84.85;86.13;98.204;94.82;100.78;103.87299999999998;97.78;111.4
246;58.19000000000001;56.97;59.54;85.417;84.71;86.09;98.03099999999999;94.72;100.67;103.434;97.59;111.08
247;58.02700000000001;56.85;59.29;85.326;84.59;86.02;97.86499999999998;94.64;100.64;103.076;97.51;109.22
248;57.906000000000006;56.88;59.16;85.26899999999999;84.57;85.92;97.744;94.55;100.64;102.76500000000001;97.31;108.77
249;57.766000000000005;56.76;58.99;85.08900000000001;84.39;85.69;97.583;94.43;100.51;102.446;97.23;108.7
250;57.621;56.59;58.86;84.941;84.32;85.3;97.304;94.24;100.31;101.97899999999998;96.82;107.88
251;57.482000000000006;56.39;58.81;84.777;83.96;85.24;97.21599999999998;94.15;100.21;101.77199999999999;96.72;107.67
252;57.349000000000004;56.26;58.66;84.68800000000002;83.88;85.15;97.04299999999998;93.97;100.0;101.41799999999999;96.6;107.54
253;57.251999999999995;56.18;58.58;84.584;83.73;85.03;96.55199999999999;93.33;99.29;101.19499999999998;96.56;107.52
254;57.1;56.05;58.41;84.414;83.66;84.97;95.445;91.78;97.9;100.922;96.48;107.03
255;56.968999999999994;55.93;58.28;84.28300000000002;83.59;84.93;94.84200000000001;91.13;97.5;100.09799999999998;96.2;104.74
256;56.852;55.84;58.16;84.19999999999999;83.52;84.77;94.81500000000001;91.13;97.45;99.78200000000001;96.12;104.73
257;56.727999999999994;55.75;58.04;84.102;83.41;84.64;94.799;91.12;97.44;99.564;95.77;104.67
258;56.597;55.63;57.94;83.958;83.34;84.58;94.27599999999998;90.48;97.37;99.431;95.09;104.61
259;56.471000000000004;55.48;57.74;83.886;83.32;84.42;94.15899999999999;90.41;96.82;99.076;94.55;104.59
260;56.35200000000001;55.36;57.63;83.799;83.25;84.4;93.90599999999998;90.12;96.67;98.446;92.89;104.58
261;56.239;55.23;57.52;83.727;83.2;84.27;93.42;89.55;96.58;98.148;92.74;104.54
262;56.11900000000001;55.1;57.31;83.591;83.04;84.06;93.32300000000001;89.48;96.56;97.987;92.55;104.21
263;56.009;54.99;57.23;83.50500000000002;83.0;84.02;92.51599999999999;88.4;96.16;97.615;90.41;103.71
264;55.882000000000005;54.86;57.11;83.41799999999999;82.93;83.92;92.42100000000002;88.3;95.85;97.48400000000001;90.32;103.7
265;55.747;54.71;56.9;83.284;82.81;83.83;91.549;87.58;95.81;97.224;89.93;102.63
266;55.633;54.58;56.78;83.178;82.74;83.78;91.436;87.48;95.76;96.965;89.86;102.59
267;55.515;54.45;56.64;83.106;82.66;83.69;90.814;86.88;95.65;96.596;89.79;102.42
268;55.38100000000001;54.32;56.51;83.012;82.43;83.62;90.603;86.68;95.06;96.46300000000001;89.31;102.41
269;55.263999999999996;54.19;56.36;82.89599999999999;82.22;83.42;89.977;86.06;95.02;96.388;89.21;102.32
270;55.12699999999999;54.05;56.23;82.79499999999999;82.11;83.24;89.953;86.05;94.83;96.152;88.85;102.13
271;55.01700000000001;53.96;56.11;82.718;82.08;83.22;89.288;85.32;94.64;95.97999999999999;88.84;102.12
272;54.876;53.85;55.9;82.63999999999999;82.03;83.07;89.186;85.23;94.52;95.72200000000001;88.84;101.87
273;54.766999999999996;53.74;55.78;82.532;81.98;82.97;89.1;85.13;94.5;95.505;88.75;101.8
274;54.628;53.66;55.66;82.466;81.93;82.86;89.045;85.11;94.4;95.358;88.68;101.24
275;54.508;53.59;55.52;82.37899999999999;81.8;82.82;88.69899999999998;84.69;94.38;95.028;88.61;100.15
276;54.398;53.48;55.45;82.289;81.66;82.76;88.08900000000001;84.02;94.31;94.48599999999999;88.55;99.2
277;54.283;53.36;55.34;82.195;81.57;82.61;87.783;83.82;94.09;94.40199999999999;88.44;99.19
278;54.156000000000006;53.24;55.24;82.11300000000001;81.51;82.57;87.36099999999999;83.58;94.06;93.931;88.16;98.65
279;54.029999999999994;53.13;55.12;82.011;81.38;82.48;86.95100000000001;83.2;94.0;93.641;88.01;98.6
280;53.918000000000006;53.03;54.96;81.966;81.34;82.4;86.929;83.2;93.94;93.496;88.0;98.55
281;53.803;52.93;54.81;81.85800000000002;81.26;82.33;86.905;83.2;93.78;93.274;87.99;98.49
282;53.699;52.81;54.72;81.811;81.21;82.33;86.75800000000001;83.06;93.76;93.091;87.9;98.48
283;53.592;52.7;54.61;81.696;81.15;82.15;86.59400000000002;82.92;93.7;92.8;87.85;98.38
284;53.468;52.57;54.48;81.641;81.11;82.15;86.35799999999999;82.64;93.69;92.65599999999998;87.79;98.3
285;53.355;52.48;54.34;81.559;81.05;82.05;86.215;82.49;93.67;92.23300000000002;87.75;98.09
286;53.246;52.38;54.19;81.474;81.0;81.99;86.159;82.46;93.46;92.02199999999999;87.68;97.88
287;53.14999999999999;52.26;54.18;81.37500000000001;80.91;81.76;86.09;82.4;93.36;91.83399999999999;87.28;97.86
288;53.05400000000001;52.12;54.06;81.297;80.81;81.65;86.024;82.32;93.33;91.644;87.25;97.77
289;52.93900000000001;51.95;53.95;81.20599999999999;80.64;81.64;85.99499999999999;82.31;93.3;91.532;87.2;97.61
290;52.845000000000006;51.84;53.86;81.11299999999999;80.51;81.49;85.9;82.2;93.27;91.34099999999998;86.96;97.18
291;52.74100000000001;51.75;53.74;81.01899999999999;80.42;81.47;85.80300000000001;82.08;93.16;91.03099999999999;86.47;96.09
292;52.629;51.67;53.64;80.93800000000002;80.18;81.42;85.75899999999999;82.06;92.92;90.908;86.39;95.78
293;52.513;51.56;53.51;80.857;80.15;81.29;85.71600000000001;82.02;92.85;90.79;85.96;95.73
294;52.425;51.46;53.4;80.75000000000001;80.1;81.23;85.68000000000002;82.0;92.81;90.48799999999999;85.52;95.15
295;52.30800000000001;51.36;53.29;80.643;79.91;81.22;85.61299999999999;81.95;92.72;90.12000000000002;85.46;94.56
296;52.20700000000001;51.26;53.18;80.55100000000002;79.85;80.98;85.145;81.48;92.62;89.74799999999999;84.78;93.89
297;52.112;51.16;53.08;80.435;79.79;80.92;85.06300000000002;81.4;92.46;89.56099999999999;84.76;93.89
298;52.0;51.08;53.03;80.34299999999999;79.79;80.9;84.991;81.33;92.39;89.26599999999999;84.64;92.66
299;51.867000000000004;50.89;52.94;80.22699999999999;79.7;80.78;84.95899999999999;81.33;92.25;89.00000000000001;83.86;92.49
300;51.739;50.77;52.87;80.08400000000002;79.59;80.43;84.673;80.9;91.8;88.69700000000002;83.84;92.33
301;51.657000000000004;50.71;52.87;79.982;79.52;80.38;84.373;80.72;90.55;88.52099999999999;83.76;92.09
302;51.57099999999999;50.62;52.74;79.86100000000002;79.19;80.32;84.27799999999999;80.69;89.94;88.45599999999999;83.73;92.07
303;51.467000000000006;50.49;52.61;79.731;79.1;80.32;84.215;80.66;89.93;88.184;83.48;91.59
304;51.366;50.37;52.49;79.64600000000002;78.98;80.43;84.13400000000001;80.58;89.93;88.045;83.46;91.47
305;51.272000000000006;50.31;52.37;79.563;78.97;80.37;83.64800000000001;80.0;89.33;87.751;83.24;91.13
306;51.17999999999999;50.24;52.27;79.501;78.92;80.32;83.614;79.97;89.26;87.587;82.75;90.81
307;51.10099999999999;50.14;52.22;79.417;78.85;80.24;83.46099999999998;79.85;89.1;87.423;82.42;90.8
308;50.998000000000005;50.03;52.15;79.329;78.81;80.0;83.18699999999998;79.68;88.73;87.29899999999999;82.04;90.79
309;50.88799999999999;49.93;52.05;79.22999999999999;78.76;79.82;82.96300000000001;79.59;88.41;87.08399999999999;81.81;90.79
310;50.774;49.9;51.72;79.08099999999999;78.5;79.75;82.76400000000001;79.57;87.21;86.968;81.61;90.78
311;50.678000000000004;49.79;51.66;79.018;78.44;79.73;82.708;79.53;87.15;86.72200000000001;81.56;90.74
312;50.572;49.69;51.57;78.90700000000001;78.35;79.63;82.616;79.51;86.94;86.518;81.5;90.32
313;50.479;49.62;51.48;78.817;78.24;79.55;82.41900000000001;79.31;86.36;86.29100000000001;81.19;90.29
314;50.38099999999999;49.52;51.37;78.739;78.19;79.46;82.18999999999998;79.13;86.31;86.113;80.78;90.18
315;50.289;49.41;51.27;78.654;78.07;79.34;82.11800000000001;79.09;85.96;85.92999999999998;80.77;90.03
316;50.18900000000001;49.31;51.15;78.573;78.02;79.29;81.956;79.04;85.56;85.797;80.58;89.73
317;50.099999999999994;49.21;51.06;78.48800000000001;77.79;79.12;81.908;78.99;85.45;85.51500000000001;80.43;89.63
318;50.016999999999996;49.11;50.96;78.41499999999999;77.72;79.07;81.64399999999999;78.86;84.6;85.25300000000001;80.3;89.58
319;49.938;49.05;50.88;78.364;77.68;79.05;81.615;78.84;84.52;84.974;79.89;88.8
320;49.855000000000004;48.98;50.81;78.305;77.63;78.96;81.489;78.8;83.72;84.83200000000001;79.73;88.6
321;49.775;48.88;50.76;78.23299999999999;77.62;78.93;81.462;78.79;83.67;84.491;79.69;88.54
322;49.70199999999999;48.79;50.68;78.174;77.49;78.86;81.328;78.75;83.28;84.359;79.64;88.08
323;49.601000000000006;48.69;50.5;78.107;77.38;78.83;81.108;78.55;82.81;84.08200000000001;79.3;87.78
324;49.503;48.59;50.39;78.01900000000002;77.3;78.7;80.92;78.43;82.22;83.79799999999999;77.85;87.67
325;49.419999999999995;48.52;50.32;77.945;77.26;78.66;80.858;78.39;81.98;83.446;77.2;87.25
326;49.331;48.42;50.21;77.904;77.19;78.62;80.711;78.37;81.95;83.34400000000001;77.17;87.24
327;49.254000000000005;48.33;50.14;77.83000000000001;77.14;78.56;80.684;78.33;81.94;83.196;77.11;87.18
328;49.164;48.24;50.03;77.76399999999998;77.1;78.55;80.59900000000002;78.24;81.87;83.03299999999999;76.98;86.73
329;49.07;48.17;49.95;77.692;77.09;78.55;80.422;78.05;81.71;82.864;76.97;86.57
330;48.991;48.09;49.87;77.477;76.54;78.28;80.312;77.99;81.65;82.60299999999998;75.94;86.52
331;48.909;48.05;49.78;77.353;76.49;77.71;80.19900000000001;77.95;81.6;82.307;75.81;86.06
332;48.819;47.96;49.68;77.299;76.44;77.68;80.113;77.91;81.51;82.15899999999999;75.77;85.75
333;48.756;47.87;49.58;77.24099999999999;76.4;77.64;79.952;77.82;81.41;81.99499999999999;75.38;85.53
334;48.678000000000004;47.79;49.48;77.151;76.2;77.53;79.84;77.7;81.29;81.73499999999999;74.63;85.52
335;48.595;47.69;49.41;77.064;76.08;77.46;79.78299999999999;77.64;81.23;81.503;74.52;85.52
336;48.50500000000001;47.59;49.34;76.89500000000001;76.07;77.33;79.674;77.5;81.1;81.352;74.5;85.5
337;48.427;47.51;49.26;76.707;75.77;77.31;79.26700000000001;77.07;80.7;81.221;74.41;85.47
338;48.35;47.49;49.18;76.65299999999999;75.73;77.26;78.539;76.14;80.15;80.985;73.81;85.43
339;48.260999999999996;47.42;49.09;76.595;75.68;77.29;78.15700000000001;75.73;80.13;80.921;73.59;85.36
340;48.17399999999999;47.37;49.01;76.446;75.65;76.93;78.14099999999999;75.73;80.1;80.694;73.54;84.87
341;48.095000000000006;47.29;48.9;76.21799999999999;75.61;76.9;78.13;75.72;80.09;80.63;73.51;84.84
342;47.998999999999995;47.23;48.8;76.06500000000001;75.62;76.88;77.785;75.27;80.05;80.445;73.49;84.81
343;47.917;47.14;48.73;76.019;75.54;76.81;77.683;75.21;79.47;80.239;72.88;84.79
344;47.83;47.06;48.61;75.95200000000001;75.45;76.7;77.50899999999999;75.04;79.44;80.07199999999999;72.87;84.56
345;47.753;46.97;48.55;75.772;75.02;76.68;77.191;74.72;79.38;79.929;72.81;84.47
346;47.68300000000001;46.89;48.47;75.724;74.98;76.65;77.128;74.66;79.37;79.843;72.67;84.46
347;47.613;46.81;48.39;75.553;74.8;76.61;76.55600000000001;73.94;79.22;79.74100000000001;72.48;84.43
348;47.538000000000004;46.75;48.31;75.486;74.76;76.56;76.494;73.87;79.12;79.46799999999999;72.47;84.28
349;47.464999999999996;46.67;48.23;75.44200000000001;74.75;76.49;75.885;73.26;79.09;79.277;72.12;83.66
350;47.378;46.62;48.19;75.37899999999999;74.66;76.39;75.813;73.25;79.08;79.08500000000001;71.58;83.62
351;47.297;46.54;48.15;75.21400000000001;74.61;76.34;75.397;72.87;79.01;78.95600000000002;71.55;83.57
352;47.224000000000004;46.49;48.1;75.167;74.52;76.33;75.241;72.78;78.71;78.674;71.5;82.49
353;47.15500000000001;46.41;48.03;74.972;74.34;76.25;74.929;72.25;78.67;78.59700000000001;71.45;82.48
354;47.069;46.33;47.96;74.89699999999999;74.2;76.18;74.91199999999999;72.24;78.57;78.358;71.41;82.47
355;46.99999999999999;46.26;47.89;74.835;74.19;76.12;74.474;71.77;78.32;78.101;70.97;82.44
356;46.928;46.18;47.81;74.773;74.1;76.08;74.396;71.71;78.2;77.884;70.7;82.42
357;46.867;46.11;47.73;74.64599999999999;73.96;76.05;74.345;71.65;78.21;77.78;70.48;82.34
358;46.78500000000001;45.97;47.65;74.59299999999999;73.92;75.87;74.316;71.63;78.16;77.67299999999999;70.34;82.12
359;46.70799999999999;45.89;47.58;74.543;73.89;75.83;74.08500000000001;71.36;78.14;77.48700000000001;70.32;82.1
360;46.641999999999996;45.86;47.45;74.5;73.82;75.82;73.692;70.89;78.02;77.41399999999999;69.82;82.1
361;46.563;45.76;47.37;74.376;73.79;75.7;73.5;70.72;77.88;77.251;69.8;82.07
362;46.5;45.69;47.31;74.311;73.67;75.6;73.22299999999998;70.66;77.85;77.084;69.77;82.05
363;46.439;45.6;47.27;74.24400000000001;73.64;75.43;72.90799999999999;70.16;77.79;76.86900000000001;69.65;81.88
364;46.367;45.55;47.18;74.137;73.58;74.75;72.898;70.16;77.75;76.715;69.64;81.84
365;46.292;45.48;47.11;74.02799999999999;73.46;74.67;72.88499999999999;70.17;77.65;76.537;69.63;81.82
366;46.233;45.41;47.05;73.82000000000001;72.9;74.62;72.77599999999998;70.05;77.62;76.41400000000002;69.56;81.79
367;46.13700000000001;45.34;46.85;73.78500000000001;72.79;74.56;72.67200000000001;70.01;77.6;76.11;69.54;80.41
368;46.065999999999995;45.29;46.78;73.688;72.73;74.42;72.50500000000001;69.83;77.59;75.87500000000001;69.06;80.3
369;45.993;45.2;46.71;73.59299999999999;72.65;74.39;72.40400000000002;69.73;77.56;75.634;69.02;79.8
370;45.94100000000001;45.13;46.64;73.352;72.61;74.34;72.363;69.69;77.4;75.513;68.54;79.68
371;45.893;45.18;46.6;73.25000000000001;72.58;74.33;72.322;69.65;77.35;75.40599999999999;68.46;79.62
372;45.82299999999999;45.11;46.51;73.138;72.45;74.24;72.283;69.63;77.34;75.273;68.42;79.3
373;45.718;44.95;46.41;73.07300000000001;72.41;74.2;72.263;69.61;77.32;75.16900000000001;68.31;79.1
374;45.64999999999999;44.88;46.35;72.882;72.28;73.41;72.199;69.54;77.3;75.023;68.25;79.02
375;45.58;44.82;46.28;72.81;72.27;73.34;72.14000000000001;69.51;77.22;74.916;68.1;78.92
376;45.504;44.76;46.2;72.77000000000001;72.23;73.33;72.115;69.49;77.1;74.768;68.09;78.76
377;45.442;44.69;46.13;72.715;72.15;73.29;72.08399999999999;69.46;77.05;74.65100000000001;67.99;78.72
378;45.379000000000005;44.64;46.07;72.632;72.11;73.26;72.059;69.45;77.03;74.585;67.97;78.64
379;45.314;44.57;45.99;72.569;72.06;73.22;72.023;69.42;77.01;74.47900000000001;67.88;78.61
380;45.236000000000004;44.5;45.94;72.529;72.03;73.2;71.647;69.07;76.96;74.40599999999999;67.86;78.51
381;45.152;44.41;45.84;72.469;71.99;73.15;71.58;69.0;76.85;74.28399999999999;67.85;78.51
382;45.076;44.33;45.77;72.407;71.93;73.1;71.53299999999999;68.95;76.8;74.167;67.84;78.43
383;44.973;44.09;45.71;72.357;71.89;73.06;71.50700000000002;68.95;76.69;74.102;67.82;78.38
384;44.910000000000004;44.0;45.65;72.289;71.63;72.98;71.332;68.68;76.32;74.016;67.79;78.36
385;44.846999999999994;43.94;45.59;72.229;71.57;72.86;71.119;68.5;75.49;73.88199999999999;67.68;77.96
386;44.782;43.87;45.52;72.203;71.51;72.84;71.05499999999999;68.48;75.11;73.83000000000001;67.67;77.88
387;44.717999999999996;43.84;45.44;72.162;71.48;72.81;71.04599999999999;68.47;75.13;73.745;67.57;77.8
388;44.654999999999994;43.77;45.38;72.10900000000001;71.4;72.77;70.984;68.4;75.07;73.634;67.53;77.56
389;44.580000000000005;43.67;45.32;72.06800000000001;71.38;72.72;70.626;67.97;74.97;73.44299999999998;67.23;77.1
390;44.510000000000005;43.59;45.25;71.91099999999999;71.28;72.67;70.598;67.94;74.92;73.215;66.86;77.07
391;44.440999999999995;43.54;45.16;71.872;71.23;72.62;70.50699999999999;67.87;74.82;73.16600000000001;66.82;77.04
392;44.374;43.46;45.09;71.826;71.21;72.59;70.298;67.67;74.5;73.045;66.78;76.92
393;44.31;43.4;45.03;71.75000000000003;70.73;72.56;70.154;67.59;73.98;72.97;66.76;76.91
394;44.24600000000001;43.34;44.98;71.597;70.7;72.5;70.027;67.57;73.26;72.87299999999999;66.49;76.68
395;44.184000000000005;43.28;44.93;71.512;70.62;72.26;69.97999999999999;67.52;73.21;72.716;66.44;76.62
396;44.122;43.21;44.91;71.364;70.47;72.21;69.857;67.51;73.2;72.585;66.4;76.1
397;44.066;43.14;44.83;71.301;70.43;72.19;69.719;67.4;72.82;72.477;66.34;76.08
398;44.004000000000005;43.07;44.77;71.256;70.37;72.16;69.56799999999998;67.29;72.78;72.364;66.08;76.03
399;43.947;43.0;44.71;71.19699999999999;70.37;72.05;69.52399999999999;67.27;72.57;72.31800000000001;66.09;76.02
400;43.888;42.93;44.63;71.16199999999999;70.36;72.02;69.352;67.23;72.22;72.252;66.0;76.01
401;43.827999999999996;42.87;44.57;71.036;70.31;71.97;69.321;67.19;72.16;72.105;65.94;76.0
402;43.766000000000005;42.82;44.53;70.994;70.24;71.94;69.14099999999999;67.1;71.51;71.992;65.82;75.99
403;43.696000000000005;42.75;44.5;70.93400000000001;70.21;71.81;69.11500000000001;67.08;71.43;71.888;65.77;75.85
404;43.629999999999995;42.69;44.44;70.893;70.18;71.73;69.03699999999999;67.05;70.93;71.749;65.29;75.83
405;43.571999999999996;42.63;44.39;70.72800000000001;70.15;71.69;69.02399999999999;67.05;70.89;71.60599999999998;65.28;75.81
406;43.512;42.58;44.32;70.696;70.12;71.69;68.93799999999999;67.01;70.47;71.44;65.27;75.81
407;43.45;42.52;44.26;70.591;70.06;71.37;68.78699999999999;66.88;70.41;71.385;65.16;75.77
408;43.388999999999996;42.48;44.18;70.54999999999998;70.06;71.34;68.655;66.81;69.92;71.273;65.14;75.76
409;43.334999999999994;42.42;44.13;70.40299999999999;69.49;71.26;68.61999999999999;66.8;69.9;71.19000000000001;64.78;75.73
410;43.272;42.34;44.05;70.37;69.44;71.25;68.518;66.78;69.87;70.993;64.74;75.72
411;43.222;42.27;43.99;70.28299999999999;69.41;71.2;68.498;66.76;69.84;70.89;64.69;75.49
412;43.161;42.22;43.92;70.217;69.38;71.16;68.43799999999999;66.69;69.76;70.84;64.63;75.48
413;43.074;42.15;43.81;70.142;69.36;71.1;68.313;66.55;69.61;70.792;64.59;75.47
414;43.004999999999995;42.12;43.75;70.07199999999999;69.24;71.02;68.23700000000001;66.5;69.56;70.612;64.53;75.38
415;42.944;42.07;43.65;70.00800000000001;69.18;71.0;68.159;66.49;69.53;70.391;64.45;75.37
416;42.882999999999996;42.02;43.57;69.94699999999999;68.94;70.98;68.1;66.46;69.53;70.287;64.41;75.37
417;42.82000000000001;41.97;43.48;69.805;68.87;70.94;68.035;66.41;69.48;70.193;64.38;75.36
418;42.782;41.92;43.42;69.75399999999999;68.88;70.85;67.93100000000001;66.33;69.39;70.137;64.37;75.28
419;42.708000000000006;41.78;43.37;69.58399999999999;68.74;70.34;67.89099999999999;66.29;69.35;70.014;64.34;75.24
420;42.64300000000001;41.71;43.3;69.47900000000001;68.7;70.3;67.816;66.2;69.26;69.843;64.24;75.23
421;42.592000000000006;41.67;43.26;69.31;68.63;70.29;67.561;65.84;68.95;69.721;64.13;75.22
422;42.537;41.61;43.22;69.27600000000001;68.61;70.24;67.002;65.38;68.28;69.58600000000001;63.99;74.86
423;42.483;41.59;43.16;69.135;68.21;70.21;66.729;65.02;67.93;69.468;63.97;74.33
424;42.439;41.54;43.07;69.075;68.11;70.18;66.716;65.02;67.93;69.32799999999999;63.93;74.22
425;42.38000000000001;41.44;42.99;69.04299999999998;68.08;70.17;66.708;65.01;67.92;69.189;63.9;74.19
426;42.324;41.4;42.9;68.924;67.97;70.1;66.464;64.75;67.64;69.075;63.72;74.09
427;42.249;41.34;42.8;68.899;68.02;70.08;66.404;64.72;67.61;68.937;63.72;74.02
428;42.19;41.28;42.77;68.85900000000001;67.99;70.04;66.289;64.59;67.45;68.87499999999999;63.71;74.01
429;42.135999999999996;41.21;42.74;68.78500000000001;67.96;69.93;66.07300000000001;64.35;67.22;68.666;63.67;73.14
430;42.075;41.13;42.67;68.676;67.95;69.85;66.03;64.32;67.2;68.515;63.63;73.09
431;42.017;41.08;42.62;68.565;67.91;69.83;65.62100000000001;63.87;67.18;68.34899999999999;63.53;72.78
432;41.961000000000006;41.03;42.56;68.513;67.83;69.81;65.57499999999999;63.83;67.16;68.28599999999999;63.49;72.68
433;41.9;40.97;42.5;68.46;67.76;69.78;65.139;63.24;67.15;68.176;63.45;72.67
434;41.854;40.93;42.45;68.342;67.7;69.05;65.083;63.17;67.13;68.12899999999999;63.4;72.65
435;41.797;40.87;42.39;68.30600000000001;67.69;68.95;64.799;62.9;66.8;67.97999999999999;63.3;72.59
436;41.745000000000005;40.81;42.35;68.272;67.67;68.93;64.68699999999998;62.8;66.75;67.8;63.28;72.24
437;41.683;40.73;42.31;68.203;67.64;68.9;64.508;62.77;66.71;67.69200000000001;63.27;72.15
438;41.632000000000005;40.68;42.24;68.08000000000001;67.22;68.88;64.49799999999999;62.76;66.7;67.578;63.26;72.1
439;41.577;40.63;42.19;67.96999999999998;67.15;68.85;64.184;62.43;66.58;67.43599999999999;63.24;72.05
440;41.51700000000001;40.54;42.12;67.89099999999999;67.12;68.84;64.136;62.39;66.51;67.40599999999999;63.23;72.01
441;41.462;40.49;42.07;67.75699999999999;67.09;68.8;64.09299999999999;62.34;66.49;67.35;63.21;72.01
442;41.400999999999996;40.45;42.04;67.513;66.94;68.75;64.076;62.34;66.47;67.14800000000001;63.01;71.89
443;41.334999999999994;40.4;41.98;67.335;66.94;68.13;63.912;62.15;66.42;67.05699999999999;62.88;71.87
444;41.283;40.35;41.93;67.252;66.91;68.01;63.628999999999984;61.84;66.21;66.998;62.88;71.82
445;41.232000000000006;40.31;41.89;67.221;66.88;67.98;63.473;61.58;66.18;66.87700000000001;62.87;70.99
446;41.168;40.25;41.83;67.16900000000001;66.83;67.94;63.29;61.26;66.1;66.723;62.53;70.89
447;41.13;40.24;41.81;67.133;66.8;67.87;63.108000000000004;60.95;66.06;66.591;62.51;70.6
448;41.07;40.19;41.72;67.029;66.31;67.8;63.097;60.95;66.02;66.467;62.3;70.04
449;41.01899999999999;40.14;41.68;66.94800000000001;66.3;67.74;63.086;60.94;66.02;66.344;62.29;69.49
450;40.98;40.13;41.65;66.91;66.27;67.73;63.00300000000001;60.8;65.99;66.23;62.26;69.45
451;40.932;40.07;41.64;66.80499999999999;66.23;67.63;62.922000000000004;60.69;65.98;66.18400000000001;62.25;69.43
452;40.89;40.02;41.62;66.765;66.17;67.6;62.80800000000001;60.56;65.86;66.01500000000001;62.23;69.35
453;40.84499999999999;39.98;41.58;66.685;66.15;67.51;62.73700000000001;60.49;65.84;65.90899999999999;62.22;68.91
454;40.785999999999994;39.85;41.52;66.648;66.12;67.48;62.714;60.49;65.75;65.80499999999999;62.21;68.89
455;40.739;39.8;41.44;66.61699999999999;66.06;67.48;62.678;60.46;65.71;65.63399999999999;62.2;68.52
456;40.68599999999999;39.75;41.39;66.568;66.0;67.41;62.65099999999999;60.42;65.69;65.498;62.02;68.51
457;40.642;39.74;41.35;66.525;65.96;67.38;62.633;60.42;65.62;65.314;61.78;68.28
458;40.597;39.7;41.31;66.48400000000001;65.95;67.37;62.590999999999994;60.37;65.62;65.237;61.78;68.21
459;40.547000000000004;39.64;41.27;66.458;65.89;67.36;62.553;60.32;65.59;65.09700000000001;61.77;68.19
460;40.51200000000001;39.62;41.24;66.436;65.87;67.32;62.534000000000006;60.31;65.59;65.001;61.65;68.17
461;40.462;39.6;41.18;66.40400000000001;65.84;67.29;62.512;60.29;65.57;64.954;61.63;68.11
462;40.416999999999994;39.59;41.14;66.371;65.8;67.2;62.499;60.29;65.49;64.877;61.47;67.85
463;40.37;39.53;41.09;66.346;65.79;67.17;62.467999999999996;60.26;65.42;64.81400000000001;61.47;67.8
464;40.324;39.49;41.05;66.304;65.76;67.15;62.214999999999996;60.0;65.4;64.71200000000002;61.4;67.62
465;40.278;39.43;41.01;66.262;65.69;67.11;62.178;59.95;65.37;64.686;61.37;67.61
466;40.231;39.37;40.96;66.238;65.68;67.07;62.14;59.91;65.35;64.612;61.36;67.58
467;40.181;39.32;40.91;66.204;65.65;67.05;62.126;59.91;65.3;64.502;61.34;67.54
468;40.132000000000005;39.28;40.85;66.16;65.62;66.99;61.952999999999996;59.76;65.18;64.426;61.33;67.43
469;40.087;39.23;40.82;66.103;65.49;66.84;61.77;59.66;65.15;64.30299999999998;61.29;67.41
470;40.044000000000004;39.22;40.78;66.066;65.46;66.82;61.727;59.64;65.14;64.14;61.27;66.98
471;40.0;39.18;40.73;66.027;65.43;66.79;61.71;59.64;65.12;64.061;61.21;66.97
472;39.958;39.13;40.72;65.986;65.41;66.78;61.668000000000006;59.59;65.08;63.980000000000004;61.2;66.97
473;39.912;39.1;40.68;65.966;65.4;66.78;61.431000000000004;59.34;65.0;63.935;61.11;66.86
474;39.868;39.09;40.62;65.93699999999998;65.37;66.76;61.407000000000004;59.32;64.97;63.876;61.09;66.66
475;39.814;39.03;40.57;65.89999999999999;65.31;66.73;61.33399999999999;59.23;64.9;63.82900000000001;61.07;66.67
476;39.775;38.99;40.53;65.85900000000001;65.29;66.69;61.17399999999999;59.19;64.62;63.715999999999994;60.86;66.64
477;39.737;38.94;40.5;65.821;65.15;66.64;61.071000000000005;59.15;64.07;63.664;60.84;66.58
478;39.687;38.9;40.41;65.75199999999998;65.07;66.62;60.992999999999995;59.15;63.75;63.49400000000001;60.77;66.45
479;39.62100000000001;38.86;40.33;65.718;64.98;66.6;60.96300000000001;59.1;63.74;63.36800000000001;60.76;66.42
480;39.581;38.8;40.26;65.695;64.94;66.52;60.910000000000004;59.1;63.74;63.291999999999994;60.72;66.36
481;39.537;38.75;40.22;65.62800000000001;64.9;66.17;60.803;59.02;63.46;63.19200000000001;60.66;66.34
482;39.483000000000004;38.7;40.16;65.595;64.88;66.11;60.69;58.94;63.43;63.07899999999999;60.65;65.57
483;39.437;38.66;40.09;65.559;64.86;66.08;60.652;58.92;63.3;62.967000000000006;60.64;65.36
