;0
315;22.87
316;22.86
317;22.86
318;22.85
319;22.85
320;22.86
321;22.85
322;22.84
323;22.82
324;22.81
325;22.81
326;22.8
327;22.8
328;22.8
329;22.79
330;22.79
331;22.78
332;22.77
333;22.76
334;22.76
335;22.76
336;22.76
337;22.75
338;22.75
339;22.75
340;22.74
341;22.73
342;22.72
343;22.72
344;22.71
345;22.71
346;22.69
347;22.69
348;22.68
349;22.68
350;22.68
351;22.68
352;22.67
353;22.66
354;22.66
355;22.65
356;22.65
357;22.65
358;22.64
359;22.63
360;22.64
361;22.63
362;22.63
363;22.63
364;22.63
365;22.63
366;22.63
367;22.63
368;22.62
369;22.63
370;22.62
371;22.62
372;22.62
373;22.62
374;22.62
375;22.61
376;22.6
377;22.6
378;22.61
379;22.6
380;22.6
381;22.6
382;22.6
383;22.6
384;22.6
385;22.61
386;22.61
387;22.61
388;22.6
389;22.6
390;22.6
391;22.58
392;22.58
393;22.57
394;22.57
395;22.56
396;22.57
397;22.57
398;22.56
399;22.55
400;22.54
401;22.54
402;22.54
403;22.53
404;22.53
405;22.54
406;22.53
407;22.53
408;22.52
409;22.52
410;22.51
411;22.49
412;22.49
413;22.48
414;22.47
415;22.47
416;22.46
417;22.46
418;22.44
419;22.43
420;22.43
421;22.44
422;22.44
423;22.44
424;22.43
425;22.43
426;22.43
427;22.44
428;22.43
429;22.43
430;22.43
431;22.42
432;22.42
433;22.41
434;22.41
435;22.41
436;22.41
437;22.4
438;22.4
439;22.4
440;22.39
441;22.39
442;22.39
443;22.4
444;22.39
445;22.38
446;22.38
447;22.38
448;22.39
449;22.39
450;22.39
451;22.39
452;22.4
453;22.39
454;22.39
455;22.39
456;22.38
457;22.38
458;22.38
459;22.38
460;22.38
461;22.37
462;22.37
463;22.37
464;22.37
465;22.36
466;22.36
467;22.36
468;22.35
469;22.35
470;22.34
471;22.34
472;22.35
473;22.35
474;22.35
475;22.35
476;22.35
477;22.35
478;22.36
479;22.37
480;22.37
481;22.36
482;22.35
483;22.35
484;22.34
485;22.34
486;22.34
487;22.33
488;22.34
489;22.34
490;22.34
491;22.34
492;22.34
493;22.34
494;22.34
495;22.34
496;22.33
497;22.33
498;22.33
499;22.32
