;0;0;0;0;0
405;63.53;65.39;64.55;64.08;64.42
406;63.14;65.35;64.27;64.04;64.41
407;63.07;65.0;64.22;63.79;64.31
408;62.97;64.97;63.8;63.41;64.13
409;62.91;64.92;63.78;63.24;63.98
410;62.81;64.61;63.7;62.79;63.74
411;62.67;64.39;63.68;62.68;63.57
412;62.4;64.27;63.64;62.48;63.42
413;62.18;64.21;63.55;62.35;63.36
414;62.14;64.14;63.42;62.32;63.33
415;61.97;64.09;63.23;62.29;62.86
416;61.95;64.02;63.16;62.24;62.75
417;61.79;64.02;63.15;62.14;62.66
418;61.71;63.95;63.04;62.09;62.54
419;61.57;63.77;62.98;61.97;62.51
420;61.3;63.68;62.95;61.93;62.37
421;61.3;63.54;62.9;61.78;62.26
422;61.1;63.49;62.84;61.39;62.13
423;60.92;63.46;62.81;61.32;62.06
424;60.81;63.4;62.71;61.15;61.98
425;60.78;63.34;62.54;60.74;61.85
426;60.69;63.17;62.5;60.68;61.83
427;60.63;63.13;62.43;60.53;61.8
428;60.6;63.09;62.4;60.43;61.75
429;60.56;63.03;62.23;60.32;61.56
430;60.49;62.82;62.11;60.19;61.43
431;60.33;62.76;62.08;60.16;61.33
432;60.26;62.67;62.06;60.06;61.26
433;60.23;62.61;61.95;59.92;61.25
434;60.21;62.57;61.87;59.88;61.02
435;60.17;62.47;61.83;59.73;61.02
436;60.12;62.26;61.77;59.62;60.97
437;60.11;62.19;61.62;59.59;60.81
438;60.08;62.11;61.58;59.63;60.77
439;60.0;61.99;61.47;59.61;60.6
440;59.55;61.87;61.43;59.55;60.56
441;59.44;61.8;61.38;59.39;60.52
442;59.42;61.77;61.31;59.04;60.5
443;59.32;61.53;61.24;59.02;60.45
444;59.02;61.49;61.21;59.0;60.41
445;58.89;61.43;61.19;58.75;60.33
446;58.87;61.39;61.13;58.75;60.31
447;58.86;61.23;61.03;58.69;60.23
448;58.77;61.1;60.91;58.63;59.59
449;58.69;61.02;60.75;58.57;59.55
450;58.65;61.01;60.73;58.46;59.53
451;58.59;60.84;60.66;58.29;59.48
452;58.34;60.84;60.55;58.24;59.43
453;58.25;60.83;60.31;58.2;59.34
454;58.0;60.68;60.22;58.0;59.31
455;57.86;60.4;60.16;57.9;59.24
456;57.79;60.35;60.1;57.87;59.06
457;57.78;60.1;59.98;57.83;58.94
458;57.74;60.06;59.72;57.68;58.89
459;57.66;59.98;59.7;57.58;58.88
460;57.64;59.93;59.59;57.46;58.82
461;57.44;59.37;59.55;57.38;58.76
462;57.26;59.31;59.47;57.25;58.64
463;57.21;59.27;59.43;57.14;58.58
464;57.17;59.06;59.29;57.12;58.25
465;57.14;59.03;58.78;57.09;58.22
466;57.07;59.02;58.77;57.06;58.16
467;56.99;59.0;58.71;56.93;58.0
468;56.93;58.99;58.68;56.88;57.77
469;56.79;58.93;58.65;56.81;57.71
470;56.6;58.9;58.64;56.77;57.64
471;56.59;58.86;58.55;56.64;57.54
472;56.56;58.64;58.33;56.44;57.46
