;0;0;0;0;0
220;100.54;109.15;101.49;97.33;100.99
221;99.57;109.04;100.54;96.37;100.01
222;99.42;109.0;100.49;96.31;99.86
223;99.28;108.95;100.31;96.14;99.65
224;98.73;108.9;99.87;95.63;99.09
225;98.61;108.88;99.75;95.52;98.98
226;98.51;108.33;99.69;95.45;98.9
227;98.37;108.13;99.5;95.31;98.76
228;98.35;108.1;99.48;95.31;98.72
229;98.26;108.06;99.4;95.24;98.67
230;97.95;107.95;99.12;95.05;98.44
231;97.88;107.72;99.02;94.95;98.31
232;97.8;107.54;98.91;94.87;98.21
233;97.74;107.51;98.85;94.82;98.15
234;97.62;107.41;98.74;94.74;98.03
235;97.59;107.23;98.71;94.71;98.0
236;97.5;107.16;98.62;94.63;97.94
237;97.46;107.0;98.57;94.59;97.9
238;97.45;106.94;98.56;94.57;97.89
239;97.16;106.68;98.21;94.33;97.64
240;97.01;106.23;98.01;94.17;97.47
241;96.98;104.79;98.0;94.16;97.45
242;96.96;103.93;97.97;94.13;97.42
243;96.88;103.92;97.86;94.08;97.38
244;96.71;103.9;97.66;93.84;97.26
245;96.54;103.24;97.5;93.71;97.11
246;96.5;103.09;97.47;93.66;97.06
247;96.42;102.81;97.39;93.59;96.99
248;96.3;102.05;97.26;93.49;96.89
249;96.22;101.89;97.19;93.43;96.82
250;96.04;99.61;96.99;93.21;96.61
251;95.99;99.55;96.92;93.17;96.56
252;95.75;95.21;96.73;92.94;96.24
253;95.38;95.04;96.26;92.63;96.07
254;93.92;93.95;95.21;91.35;94.77
255;93.32;93.54;94.58;90.74;94.12
256;93.31;93.17;94.57;90.73;94.11
257;93.29;93.17;94.56;90.72;94.09
258;92.82;92.11;94.06;90.27;93.57
259;92.68;92.04;93.98;90.22;93.5
260;92.42;91.84;93.77;90.02;93.29
261;91.94;91.77;93.07;89.31;92.74
262;91.89;91.2;93.02;89.22;92.64
263;91.34;90.14;91.66;88.07;91.7
264;91.18;89.85;91.6;87.97;91.63
265;89.23;89.56;90.39;86.16;89.69
266;89.09;89.2;90.24;86.01;89.52
267;88.43;89.2;89.29;85.31;88.51
268;88.06;89.19;88.95;84.96;88.14
269;87.24;88.94;88.42;84.96;87.67
270;87.24;88.79;88.42;84.96;87.67
271;85.97;88.6;87.86;84.26;87.03
272;85.88;88.37;87.77;84.17;86.96
273;85.76;88.28;87.63;84.04;86.79
274;85.67;88.24;87.57;84.02;86.75
275;85.35;88.1;87.12;83.58;86.39
276;84.31;88.09;86.08;82.75;85.5
277;83.99;87.98;85.83;82.5;85.27
278;83.74;87.85;85.54;82.25;85.01
279;83.42;87.77;85.19;81.96;84.69
280;83.42;87.67;85.19;81.96;84.69
281;83.41;87.59;85.18;81.95;84.68
282;83.11;87.52;84.89;81.63;84.5
283;82.92;87.03;84.67;81.45;84.34
284;82.87;86.93;84.38;81.25;84.17
285;82.63;86.87;84.2;81.09;83.97
286;82.58;86.85;84.1;81.02;83.88
287;82.54;86.79;84.07;80.98;83.84
288;82.47;86.55;83.98;80.87;83.75
289;82.47;86.48;83.97;80.87;83.75
290;82.37;86.38;83.87;80.76;83.61
291;82.25;86.32;83.67;80.66;83.44
292;82.22;85.67;83.55;80.53;83.38
293;82.13;85.62;83.5;80.5;83.29
294;82.1;85.54;83.46;80.44;83.24
295;82.06;85.22;83.41;80.42;83.18
296;81.56;85.13;82.88;79.9;82.7
297;81.48;85.09;82.78;79.77;82.61
298;81.38;84.99;82.7;79.7;82.53
299;81.35;84.95;82.69;79.68;82.51
300;81.11;84.92;82.51;79.55;82.53
301;80.87;84.66;82.33;79.32;82.31
302;80.81;84.57;82.27;79.25;82.24
303;80.75;84.5;82.22;79.16;82.18
304;80.68;84.46;82.16;79.09;82.11
305;80.06;84.39;81.56;78.49;81.5
306;80.02;84.37;81.52;78.42;81.45
307;79.94;84.32;81.41;78.32;81.36
308;79.68;84.29;81.12;77.95;81.02
309;79.6;84.28;81.05;77.89;80.94
310;79.59;84.07;80.99;77.85;80.9
311;79.5;83.93;80.79;77.76;80.81
312;79.49;83.92;80.78;77.75;80.8
313;79.45;83.9;80.71;77.71;80.75
314;79.37;83.87;80.53;77.63;80.57
315;79.31;83.76;80.49;77.6;80.56
316;79.25;83.66;80.43;77.56;80.49
317;79.21;83.63;80.39;77.52;80.45
318;79.13;83.57;80.3;77.46;80.37
319;79.11;83.49;80.28;77.44;80.35
320;79.04;83.45;80.21;77.38;80.3
321;79.01;83.33;80.19;77.35;80.27
322;79.0;83.29;80.18;77.34;80.26
323;78.84;83.05;79.88;77.08;80.03
324;78.75;82.28;79.77;77.0;79.91
325;78.74;81.43;79.76;76.99;79.89
326;78.73;80.89;79.75;76.97;79.88
327;78.67;80.88;79.71;76.93;79.82
328;78.44;80.87;79.62;76.81;79.55
329;78.34;80.47;79.52;76.7;79.45
330;78.31;80.39;79.49;76.68;79.43
331;78.26;80.22;79.43;76.62;79.38
332;78.15;79.64;79.37;76.52;79.28
333;78.1;79.58;79.31;76.5;79.24
334;77.97;78.7;79.2;76.41;79.13
335;77.95;78.58;79.15;76.37;79.1
336;77.65;78.29;78.86;76.08;78.95
337;77.12;78.17;78.28;75.34;78.4
338;76.29;77.58;77.63;74.43;77.48
339;75.88;77.34;77.22;74.04;77.08
340;75.88;76.8;77.21;74.03;77.08
341;75.87;76.8;77.2;74.02;77.07
342;75.54;75.92;76.88;73.42;76.75
343;75.5;75.87;76.83;73.37;76.71
344;75.42;75.69;76.7;73.13;76.57
345;74.88;75.67;76.25;72.94;75.88
346;74.85;75.37;76.17;72.88;75.82
347;74.14;74.68;75.56;72.23;75.2
348;74.08;74.49;75.47;72.12;75.11
349;72.86;74.3;74.45;70.63;74.43
350;72.79;74.06;74.35;70.53;74.31
351;72.25;74.05;73.87;70.25;73.76
352;72.0;74.05;73.59;69.99;73.51
353;71.7;73.9;73.52;69.58;73.19
354;71.7;73.82;73.52;69.58;73.19
355;71.2;73.67;72.83;69.01;72.56
356;71.15;73.52;72.77;68.96;72.51
357;71.06;73.45;72.75;68.86;72.32
358;71.05;73.43;72.71;68.85;72.31
359;70.81;73.36;72.34;68.63;72.05
360;70.14;73.36;71.8;67.85;71.45
